8.3 2000
350 200
768 2058 51 51

Coordinates
177       7.8034            0       14.769
178       2.2982          1.2       3.6953
179       2.6266            0       5.8941
180       2.1118            0       3.9012
181       21.487            0       21.719
182       12.522          1.2       18.811
183       16.995            0       20.883
184       21.123          1.2       22.007
185       16.021          1.2       20.835
186       9.1952          1.2       16.902
187       1.4571      0.44417       2.4238
188       14.044            0        20.29
189       12.033            0       19.242
190       2.9741          1.2       9.3694
191       4.0077          1.2       11.375
192       9.9877            0        18.14
193       4.3074            0       11.977
194         23.5            0       22.789
195         23.5          1.2       22.789
196        19.57            0       22.544
197       2.0228            0       7.9096
198       5.5467          1.2       14.379
199       13.713          1.2       20.837
200       7.9183            0       17.089
201          0.4          1.2            0
202       10.243          1.2       18.973
203        17.94          1.2       22.512
204          0.4          1.2       2.3214
205          0.4       3.5641            0
206            0            0            0
207          0.4          1.2       4.6429
208            0       2.2967            0
209            0            0       2.3214
210       6.8853          1.2       16.813
211          0.4       4.8333       1.9452
212          0.4       3.6319       3.9326
213            0        3.445       2.0128
214       2.4621      0.54964       11.202
215       5.8505            0       16.029
216          0.4       5.9282            0
217       2.0128            0       10.446
218       21.487            0       23.828
219            0       2.1947       3.9251
220       4.0256            0       13.929
221            0       4.5933            0
222            0            0       4.6429
223       21.962          1.2       23.915
224       11.397          1.2       20.799
225          0.4          1.2       6.9643
226          0.4       5.9539       3.9729
227            0       4.4794       3.9113
228          0.4        7.149       2.0147
229            0       5.7416       2.0128
230       17.511            0       23.614
231       12.109            0       21.551
232       14.819          1.2       22.804
233       14.175            0       22.607
234       7.9264          1.2       18.834
235       10.059            0       20.463
236            0         6.89            0
237            0            0       6.9643
238            0        3.084        6.339
239          0.4       8.2924            0
240          0.4        3.906       7.3275
241       19.838          1.2       24.331
242       2.4128          1.2       12.768
243            0       6.7591       3.8967
244       19.733            0       24.476
245       8.0416            0        19.41
246          0.4       8.2474       3.9222
247         23.5            0       24.866
248            0       5.6321       5.9168
249         23.5          1.2       24.866
250          0.4       7.1451       5.9598
251            0       8.0383       2.0128
252          0.4          1.2       9.2857
253            0       1.9521       8.2331
254       2.0128            0       12.768
255          0.4       9.4651       1.9709
256        3.374          1.2       14.879
257            0       9.1866            0
258            0            0       9.2857
259          0.4       3.7532       9.6447
260          0.4       5.8324       8.6243
261            0       4.2071       8.5089
262         12.5          1.2       22.811
263       4.0247            0       16.253
264       9.0806          1.2       20.842
265       4.5743          1.2       16.865
266          0.4       10.656            0
267            0       9.0363       3.8944
268            0       6.2538       7.9607
269            0       2.1653       9.9009
270          0.4       7.9492       7.6845
271          0.4       9.4027        5.932
272            0       7.9731       6.4722
273          0.4       10.547       3.9161
274            0       10.335       2.0128
275        21.46            0       25.741
276       5.8125          1.2       18.817
277          0.4          1.2       11.607
278       18.179          1.2       25.305
279       3.3975      0.61547       16.359
280       21.487          1.2       25.871
281          0.4       11.768       1.9429
282         10.3            0       22.567
283            0       11.483            0
284          0.4       5.6921       10.911
285       15.956          1.2       25.044
286          0.4       3.6188       11.821
287            0            0       11.607
288       2.0128            0       15.089
289            0       10.136       5.9314
290       14.837            0       24.806
291            0       4.0986       11.023
292          0.4       7.6764       9.9845
293            0       6.2637       10.188
294       10.298          1.2       22.813
295          0.4       9.4775       8.5287
296       12.226            0       23.872
297          0.4       13.021            0
298            0       7.9845       9.3631
299            0       2.1213       12.203
300       4.5428            0       18.633
301       6.2283            0       20.225
302            0       11.708       4.3736
303          0.4       11.334       7.1449
304       13.649          1.2       24.807
305            0        12.59       2.0128
306          0.4       12.867       3.9727
307        6.788          1.2       20.851
308            0        10.01       8.3422
309         23.5            0       26.876
310       19.573          1.2       26.572
311         23.5          1.2       26.876
312       19.055            0       26.552
313          0.4          1.2       13.929
314          0.4       7.7315        11.71
315          0.4       5.5633        12.98
316       1.6881      0.68175       16.095
317          0.4       14.079       2.0128
318       2.2646          1.2       16.917
319            0       13.696            0
320            0       5.9122       12.471
321       7.9882            0       22.459
322            0       12.031        7.018
323            0            0       13.929
324          0.4       9.8479       10.789
325            0       3.8115       13.457
326          0.4       3.6075       14.222
327            0       8.0331       11.673
328            0         13.8       3.4529
329          0.4       11.576       9.4481
330       3.3733          1.2       18.767
331       8.0374          1.2       22.773
332            0       9.9839       10.435
333          0.4       15.137            0
334            0       1.7669       14.446
335       11.408          1.2       24.839
336       2.0128            0       17.411
337       16.205            0       26.683
338          0.4        14.02       5.9852
339            0       14.671       2.0128
340          0.4       13.223       7.9953
341       21.487            0       27.848
342          0.4       15.171        3.972
343       21.487          1.2       27.848
344       4.7515          1.2       20.808
345            0       12.053       9.4152
346          0.4       7.6846       13.968
347            0       14.434       5.5987
348          0.4       16.057       1.9109
349          0.4        9.531       13.075
350            0       15.646            0
351          0.4       11.342       11.623
352          0.4          1.2        16.25
353          0.4       5.6341       15.296
354            0       7.7891       13.741
355       17.529          1.2       27.666
356            0       5.7228       14.773
357       14.583          1.2       26.913
358       9.1184            0       24.488
359            0       3.3898       15.681
360          0.4        13.17       10.191
361            0       9.8853       12.753
362            0       13.845       8.4469
363       4.0256            0       20.893
364            0            0        16.25
365          0.4       3.7988       16.508
366          0.4       16.977            0
367        5.629            0       22.447
368       9.1399          1.2       24.812
369       19.806          1.2       28.466
370            0        16.35       3.1447
371         23.5            0       28.819
372            0       11.935       11.666
373         23.5          1.2       28.819
374       12.301          1.2       26.598
375       13.286            0       27.037
376          0.4       15.287       8.5734
377          0.4       16.523       5.8562
378       19.611            0       28.739
379        5.725          1.2       22.909
380       2.0128            0       19.732
381       17.526            0       28.576
382            0       17.272       1.3835
383            0       17.348            0
384          0.4        9.712       15.098
385          0.4       7.7318       16.289
386            0       13.791        10.85
387            0       15.921       7.4214
388          0.4       11.698       13.909
389            0       7.6555       16.058
390       10.478            0       26.473
391       2.4366          1.2       20.626
392          0.4       13.487       12.491
393            0       9.7063       15.043
394            0       5.5675       17.082
395          0.4       18.064       3.9787
396       6.7987            0       24.454
397          0.4       5.8348       17.608
398          0.4       18.561            0
399          0.4          1.2       18.571
400          0.4       18.647       1.4057
401            0       11.736       13.967
402            0       3.4699       18.077
403       6.8434          1.2        24.76
404          0.4        15.11       11.456
405       10.082          1.2        26.68
406            0       15.788        9.706
407       15.467          1.2       28.821
408       15.278            0       28.797
409            0            0       18.571
410            0       17.681       5.7601
411          0.4        3.898        18.82
412          0.4       17.452       8.2068
413            0        18.82            0
414            0       18.614       3.2138
415            0       13.799        13.03
416          0.4       18.508       6.1065
417       22.673       1.0839       30.217
418       13.536          1.2       28.554
419       21.255          1.2       30.188
420       21.177            0       30.235
421       3.4426          1.2       22.718
422          0.4       19.912            0
423          0.4       9.7059       17.409
424            0       19.452       1.3128
425       2.6148            0       22.304
426          0.4       11.701       16.224
427          0.4       13.673       14.766
428       18.852          1.2       30.288
429          0.4       7.9455       18.548
430         23.5            0       30.694
431         23.5          1.2       30.694
432       7.9163            0       26.473
433            0        17.76       8.7826
434            0       15.819       11.937
435            0       2.0128       19.732
436          0.4       17.509       10.323
437        18.81            0       30.487
438            0       11.701       16.276
439          0.4       20.497       1.1584
440            0       20.084            0
441       11.319            0       28.474
442       7.8657          1.2       26.723
443          0.4        5.978       19.765
444       4.4788            0       24.466
445            0       8.0708       18.655
446            0       13.693       15.108
447          0.4          1.2       20.893
448       16.744          1.2        30.41
449          0.4       15.768       13.777
450        11.26          1.2       28.663
451       4.5256          1.2       24.737
452       16.777            0       30.487
453          0.4       21.057            0
454            0       17.544       11.082
455          0.4       21.077       3.0038
456          0.4        20.55        5.718
457            0            0       20.893
458            0       4.6216       20.514
459            0       21.163            0
460            0       20.612       4.8396
461          0.4       3.7195       21.304
462            0       15.804       14.152
463          0.4       19.853       8.6336
464            0       10.259       18.675
465            0       21.296      0.88123
466         14.8          1.2       30.487
467       21.683      0.87005       31.677
468            0       21.239        2.178
469          0.4       21.792       1.3825
470          0.4       11.736       18.533
471            0       20.188       7.5967
472       12.906            0       30.092
473       5.6613            0       26.462
474          0.4       22.021            0
475          0.4       17.897       12.863
476          0.4       9.8853       19.747
477       8.9989            0       28.496
478          0.4       13.693       17.392
479            0        6.941       20.643
480          0.4       8.0331       20.827
481       14.763            0       30.954
482          0.4       15.592       16.064
483       5.6458          1.2       26.744
484       9.0096          1.2       28.721
485            0        17.49       13.391
486            0       22.078            0
487            0       19.614       10.161
488          0.4       22.527       2.6774
489       12.625          1.2       30.487
490          0.4       22.638       1.7941
491          0.4       19.537       11.596
492          0.4       22.713      0.86705
493          0.4       5.9964        21.94
494          0.4       22.268       4.7945
495            0       13.673       17.734
496          0.4       22.828            0
497       2.1571            0       24.484
498          0.4       22.574       3.5646
499         23.5            0         32.5
500         23.5          1.2         32.5
501       21.699            0         32.5
502          0.4        22.12       6.0517
503            0       22.468       1.7206
504       21.731          1.2         32.5
505            0       9.1081       20.693
506            0       22.636      0.81016
507            0       15.592       16.436
508            0       22.347       3.8532
509       2.2081          1.2       24.781
510       19.804            0         32.5
511            0       22.207       5.0308
512       19.868          1.2         32.5
513          0.4        21.96       7.4573
514            0       22.636       2.7034
515          0.4       17.597       15.161
516          0.4          1.2       23.214
517            0       3.2888       22.603
518            0        22.85            0
519            0       22.053       6.3501
520            0       19.492       12.239
521          0.4         23.5            0
522          0.4         23.5      0.64636
523          0.4         23.5       1.3793
524       17.816            0         32.5
525       17.912          1.2         32.5
526          0.4       21.788        9.023
527       6.7935            0       28.474
528          0.4         23.5       2.2089
529            0            0       23.214
530          0.4       4.0703        23.27
531            0       21.887        7.823
532       1.5814      0.36175       24.762
533            0       5.6734       22.585
534          0.4         23.5       3.1459
535       10.405          1.2       30.487
536          0.4       13.799        19.47
537          0.4         23.5       4.2015
538            0         23.5            0
539            0       17.611       15.564
540            0         23.5      0.66588
541            0         23.5       1.4385
542        10.19            0       30.487
543       6.7732          1.2        28.75
544          0.4       19.536       13.898
545            0         23.5       2.3123
546          0.4       11.935       20.834
547            0       11.425       20.684
548            0        21.71       9.4611
549          0.4         23.5       5.3875
550            0         23.5       3.2983
551       15.867          1.2         32.5
552          0.4       21.604        10.76
553       15.738            0         32.5
554          0.4       15.804       18.348
555          0.4       9.9839       22.065
556            0         23.5       4.4081
557          0.4       17.611       16.936
558          0.4         23.5       6.7159
559            0       7.9741       22.719
560          0.4       7.9845       23.137
561       2.7193            0       26.539
562            0         23.5       5.6535
563       2.8629          1.2       26.741
564            0       21.522       11.275
565            0       19.563       14.544
566       13.733          1.2         32.5
567          0.4         23.5       8.1986
568            0         23.5       7.0467
569       13.572            0         32.5
570          0.4       21.487       12.678
571            0       15.877       18.927
572            0       17.597       17.339
573            0       2.1394       24.619
574          0.4       6.0274       24.384
575       8.1819          1.2       30.487
576        4.529            0       28.474
577            0       13.741       20.755
578       7.9258            0       30.487
579            0       10.296       22.682
580            0       4.4486       24.613
581            0         23.5       8.5993
582          0.4       19.677       16.174
583          0.4         23.5       9.8473
584          0.4          1.2       25.536
585       4.5435          1.2       28.764
586            0       21.487       13.274
587          0.4       13.791        21.65
588          0.4       3.4082       25.508
589       11.517          1.2         32.5
590            0       6.7685       24.613
591            0            0       25.536
592       11.323            0         32.5
593          0.4        17.49       19.109
594            0       19.677       16.326
595          0.4       15.819       20.563
596            0         23.5       10.323
597          0.4       12.053       23.085
598          0.4       21.487       14.786
599          0.4        10.01       24.158
600          0.4         23.5       11.673
601            0       12.499       22.711
602       5.9585          1.2       30.487
603          0.4       19.563       17.956
604            0        9.088       24.658
605          0.4       8.0917       25.445
606       5.6613            0       30.487
607            0         23.5       12.227
608            0       17.897       19.637
609       9.2936          1.2         32.5
610            0       21.565       15.583
611        9.058            0         32.5
612       2.2086            0       28.494
613            0       2.6938       26.635
614          0.4         23.5       13.684
615          0.4       6.0639       26.558
616            0         14.6       22.616
617        2.317          1.2       28.771
618            0       19.536       18.602
619          0.4       21.565       16.917
620            0       5.6215       26.615
621            0       11.381       24.729
622          0.4       17.544       21.418
623          0.4       15.788       22.794
624            0       16.761       21.663
625          0.4       13.845       24.053
626            0         23.5       14.321
627          0.4          1.2       27.857
628          0.4       11.992        25.34
629       3.7351          1.2       30.487
630            0       7.8763       26.637
631          0.4       19.492       20.261
632          0.4       4.1218       27.818
633       7.0702          1.2         32.5
634            0       21.487       17.714
635            0            0       27.857
636       3.3968            0       30.487
637          0.4       9.9701       26.477
638       6.7935            0         32.5
639          0.4         23.5       15.889
640            0       13.633        24.72
641            0       10.083        26.62
642          0.4       21.487       19.226
643          0.4       8.0613       27.725
644            0       19.526       20.991
645            0       2.1847        28.59
646            0         23.5       16.611
647            0       4.4623       28.613
648          0.4       6.0472       28.879
649       4.8468          1.2         32.5
650            0       21.487       19.822
651            0       15.912       24.523
652            0       12.296       26.533
653          0.4        17.76       23.717
654        4.529            0         32.5
655          0.4         23.5       18.179
656            0       6.7311       28.641
657          0.4       19.722        22.42
658          0.4        16.05       25.268
659          0.4       14.147       26.559
660          0.4          1.2       30.179
661          0.4       12.148       27.654
662          0.4       21.522       21.225
663            0       8.9929       28.657
664          0.4       4.1129       30.112
665            0         23.5       18.816
666            0            0       30.179
667          0.4       10.117       28.786
668            0       14.827       26.537
669            0       21.604        21.74
670       2.6234          1.2         32.5
671            0        3.445       30.487
672          0.4         23.5       20.273
673            0       11.262       28.608
674          0.4       8.1659       30.044
675       2.2645            0         32.5
676            0       5.7416       30.487
677          0.4        21.71       23.039
678            0         23.5       20.827
679            0       8.0383       30.487
680            0       19.873        24.48
681            0       13.559       28.477
682          0.4       20.302        24.86
683          0.4       14.398        28.84
684          0.4       18.391       26.495
685            0        17.39       26.882
686          0.4         23.5       22.177
687          0.4       12.112       29.979
688            0       10.335       30.487
689          0.4          1.2         32.5
690            0       22.088       23.643
691          0.4        16.45         28.2
692          0.4       3.5641         32.5
693            0            0         32.5
694            0       2.2967         32.5
695            0         23.5       22.653
696          0.4       21.887       24.677
697            0       15.852       28.615
698          0.4       5.9282         32.5
699            0       4.5933         32.5
700            0        12.59       30.487
701            0         6.89         32.5
702          0.4         23.5       23.901
703          0.4       8.2924         32.5
704            0        21.96       25.043
705            0       9.1866         32.5
706            0         23.5       24.301
707            0       14.671       30.487
708            0       20.398        27.02
709          0.4       10.656         32.5
710          0.4       22.053        26.15
711          0.4       20.695         27.6
712            0         18.1       29.088
713          0.4       15.595       30.822
714          0.4       19.009        28.96
715          0.4         23.5       25.453
716            0       11.483         32.5
717            0       22.325       26.533
718          0.4       13.021         32.5
719            0       16.497       30.733
720            0         23.5       25.784
721          0.4       22.207       27.469
722            0       13.696         32.5
723          0.4       17.769       30.855
724          0.4         23.5       26.846
725            0       22.268       27.706
726          0.4       15.137         32.5
727            0         23.5       27.113
728          0.4        22.26       28.634
729            0       15.646         32.5
730            0       21.077       29.496
731          0.4       21.182       29.749
732          0.4         23.5       28.092
733          0.4       16.977         32.5
734          0.4        19.62       31.013
735            0       18.941       31.173
736            0       22.574       28.935
737            0         23.5       28.299
738            0       17.348         32.5
739          0.4       22.476       29.695
740          0.4       18.561         32.5
741          0.4         23.5       29.202
742            0       22.527       29.823
743            0        20.62       31.359
744            0        18.82         32.5
745            0         23.5       29.354
746          0.4       22.428       30.647
747          0.4       21.263       31.512
748          0.4       19.912         32.5
749          0.4         23.5       30.188
750            0       21.859       31.159
751            0       20.084         32.5
752            0       22.819       30.799
753            0         23.5       30.291
754          0.4       21.057         32.5
755      0.20733       21.683       32.012
756          0.4       22.622       31.673
757          0.4         23.5       31.062
758            0       21.163         32.5
759            0       22.734       31.635
760            0         23.5       31.121
761          0.4       22.021         32.5
762            0       22.078         32.5
763          0.4         23.5       31.834
764          0.4       22.828         32.5
765            0         23.5       31.854
766            0        22.85         32.5
767          0.4         23.5         32.5
768            0         23.5         32.5
EndCoordinates

Elements
1 538 521 522 518
2 767 768 765 766
3 540 538 522 518
4 763 767 765 764
5 518 496 521 522
6 766 767 764 765
7 763 765 760 759
8 540 522 523 492
9 757 763 760 759
10 541 540 523 492
11 766 764 762 759
12 518 486 496 506
13 761 762 764 756
14 486 474 496 506
15 763 765 759 764
16 541 523 528 490
17 757 760 753 752
18 757 760 752 759
19 540 522 492 496
20 545 541 528 490
21 749 757 753 752
22 496 518 506 540
23 766 764 759 765
24 753 749 752 742
25 486 459 474 465
26 761 758 762 755
27 762 761 755 756
28 749 753 745 742
29 545 528 534 514
30 758 761 754 755
31 453 474 459 465
32 459 453 465 440
33 754 758 755 747
34 522 540 518 496
35 550 545 534 514
36 741 749 745 739
37 541 523 490 492
38 545 528 514 490
39 741 745 737 736
40 550 534 537 498
41 486 474 506 465
42 550 534 498 514
43 741 745 736 739
44 754 758 747 751
45 741 737 732 736
46 550 537 556 508
47 758 762 755 750
48 758 755 747 750
49 755 747 750 756
50 750 755 756 762
51 453 440 422 439
52 754 748 751 747
53 755 754 747 761
54 747 755 761 756
55 756 764 763 759
56 763 756 759 757
57 756 764 759 762
58 756 759 757 746
59 756 759 746 750
60 756 759 750 762
61 732 737 727 725
62 556 537 549 494
63 749 757 752 746
64 757 752 746 759
65 752 746 759 750
66 752 746 750 742
67 752 746 742 749
68 540 541 506 492
69 506 540 492 496
70 492 506 496 474
71 541 506 492 503
72 506 492 503 469
73 506 492 469 474
74 732 727 724 725
75 556 549 562 494
76 422 440 413 424
77 748 744 751 734
78 503 506 469 465
79 492 503 469 490
80 503 469 490 488
81 492 503 490 541
82 490 503 488 514
83 488 490 514 528
84 490 503 514 545
85 503 488 514 468
86 503 490 541 545
87 514 488 528 534
88 514 488 534 498
89 514 488 498 455
90 737 732 736 725
91 746 756 750 747
92 562 549 558 502
93 724 727 720 717
94 745 742 736 739
95 742 736 739 730
96 745 742 739 749
97 742 739 749 746
98 742 739 746 731
99 422 413 398 400
100 748 740 744 734
101 537 556 508 494
102 440 422 439 424
103 736 741 739 728
104 739 736 728 730
105 736 741 728 732
106 498 550 514 508
107 514 498 508 455
108 498 550 508 537
109 508 498 537 494
110 508 498 494 455
111 724 720 715 717
112 562 558 568 519
113 724 727 717 725
114 469 503 465 468
115 750 746 747 731
116 742 739 731 730
117 465 469 468 439
118 465 469 439 453
119 453 474 465 469
120 469 503 468 488
121 439 465 453 440
122 715 720 706 704
123 568 558 567 513
124 740 738 744 735
125 398 413 383 400
126 744 740 735 734
127 506 469 465 474
128 739 731 730 728
129 728 736 732 725
130 728 736 725 730
131 746 750 742 731
132 715 706 702 696
133 568 567 581 531
134 488 514 468 455
135 731 742 730 750
136 747 758 750 743
137 750 747 743 731
138 747 758 743 751
139 549 562 494 502
140 398 383 366 400
141 740 733 738 723
142 581 567 583 526
143 702 706 695 690
144 731 730 728 711
145 468 465 439 424
146 720 715 717 704
147 751 748 734 747
148 702 706 690 696
149 743 747 751 734
150 743 747 734 731
151 733 729 738 719
152 366 383 350 382
153 366 383 382 400
154 702 695 686 677
155 581 583 596 548
156 556 508 494 511
157 508 494 511 460
158 494 556 511 562
159 511 494 562 502
160 511 494 502 460
161 558 568 519 513
162 469 468 439 455
163 732 728 725 721
164 728 725 721 711
165 725 732 721 724
166 721 725 724 717
167 721 725 717 708
168 725 721 711 708
169 439 465 440 424
170 724 721 717 710
171 721 717 710 708
172 717 724 710 715
173 469 468 455 488
174 596 583 600 552
175 686 695 678 669
176 710 717 715 704
177 710 717 704 708
178 735 744 734 751
179 422 439 424 400
180 366 350 333 348
181 733 726 729 713
182 439 424 400 455
183 730 731 750 743
184 686 678 672 662
185 596 600 607 564
186 751 743 734 735
187 743 734 735 730
188 562 511 502 519
189 511 502 519 460
190 502 562 519 558
191 519 502 558 513
192 519 502 513 456
193 519 502 456 460
194 567 581 531 526
195 514 468 455 508
196 740 735 734 723
197 735 734 723 712
198 413 422 424 400
199 424 413 400 382
200 333 350 319 339
201 726 722 729 707
202 726 729 713 707
203 733 738 723 719
204 730 731 743 734
205 721 711 708 710
206 468 439 455 424
207 672 678 665 650
208 607 600 614 570
209 672 665 655 642
210 607 614 626 586
211 711 725 708 730
212 706 690 696 704
213 690 696 704 680
214 696 706 704 715
215 704 696 715 710
216 704 696 710 682
217 704 696 682 680
218 696 682 680 677
219 333 319 297 317
220 726 718 722 707
221 690 702 696 677
222 696 690 677 680
223 690 702 677 695
224 677 690 695 669
225 677 690 669 657
226 568 519 513 531
227 519 513 531 471
228 513 568 531 567
229 531 513 567 526
230 531 513 526 471
231 583 596 548 552
232 695 686 677 669
233 728 725 711 730
234 400 424 382 414
235 468 455 508 460
236 740 735 723 738
237 502 456 460 494
238 626 614 639 598
239 655 665 646 634
240 682 704 680 708
241 297 319 283 305
242 718 716 722 700
243 456 460 494 455
244 730 731 734 714
245 731 730 711 714
246 711 708 710 682
247 508 494 460 455
248 689 693 694 666
249 201 208 206 209
250 205 221 208 213
251 692 694 699 671
252 698 699 701 676
253 216 236 221 229
254 655 646 639 619
255 639 646 626 610
256 456 519 460 471
257 239 257 236 251
258 703 701 705 679
259 266 283 257 274
260 709 705 716 688
261 350 333 348 339
262 383 382 400 413
263 400 424 414 455
264 205 208 201 204
265 692 689 694 660
266 698 692 699 664
267 216 221 205 211
268 239 236 216 228
269 703 698 701 679
270 581 531 526 548
271 531 526 548 471
272 526 581 548 583
273 548 526 583 552
274 548 526 552 487
275 266 257 239 255
276 709 703 705 679
277 718 709 716 700
278 297 283 266 281
279 713 726 707 718
280 600 607 564 570
281 678 672 662 650
282 350 366 382 348
283 366 382 348 400
284 646 639 619 610
285 729 713 707 719
286 713 707 719 697
287 729 713 719 733
288 713 719 733 723
289 713 719 723 691
290 738 723 719 735
291 710 704 682 708
292 513 519 456 471
293 723 719 735 712
294 1 2 5 3
295 499 504 500 430
296 665 655 642 634
297 614 626 586 598
298 4 1 5 3
299 319 297 317 305
300 6 2 3 5
301 283 266 281 274
302 722 718 700 707
303 526 548 471 463
304 526 548 463 487
305 4 5 11 7
306 6 3 12 7
307 3 9 12 8
308 10 4 11 8
309 455 468 424 414
310 257 239 255 251
311 708 711 730 714
312 716 709 688 700
313 471 526 463 513
314 596 548 552 564
315 548 552 564 487
316 552 596 564 600
317 564 552 600 570
318 564 552 570 491
319 564 552 491 487
320 686 677 669 662
321 677 669 662 657
322 669 686 662 678
323 662 669 678 650
324 662 669 650 644
325 669 662 657 644
326 708 711 714 684
327 682 680 677 657
328 682 680 657 653
329 12 9 18 13
330 20 12 18 16
331 463 471 513 456
332 510 525 512 428
333 10 11 21 15
334 216 236 229 228
335 701 698 676 679
336 371 373 311 343
337 309 371 311 341
338 221 205 211 213
339 19 10 21 15
340 524 525 510 437
341 708 711 684 682
342 382 348 400 414
343 719 713 697 691
344 699 692 671 664
345 692 671 664 660
346 723 719 712 691
347 680 682 708 684
348 382 350 348 339
349 348 382 339 370
350 348 382 370 414
351 339 348 370 342
352 348 370 342 395
353 20 18 30 23
354 18 29 30 23
355 713 707 697 683
356 713 707 683 718
357 707 697 683 681
358 697 683 681 659
359 683 707 681 700
360 683 681 659 661
361 683 681 661 687
362 735 734 712 730
363 19 21 31 25
364 524 551 525 448
365 247 309 249 275
366 309 311 249 280
